984F1422-785D-4B3C-B82E-582AEB71E8E7	魂のフリーライブツアー @光が丘IMA 光の広場	光が丘IMA 光の広場	2024-06-16 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
2EF7FF98-9E34-4E1D-B788-582D6CEBDD53	Anisong Ichiban!! presented by HoriPro Vol.3	AKIBAカルチャーズ劇場	2013-12-22 19:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
ABFE68FD-588D-4D9D-9878-5A5D5172BA97	魂のフリーライブツアー @アリオ札幌	アリオ札幌	2024-06-22 18:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
BC80C2F3-D98E-4729-98EC-5B66F809EAC2	Yu Serizawa Fan Meeting 2025 セリコ悪い子計画！～カラオケを超えたカラオケ～ 東京 夜公演	NEW PIER HALL	2025-11-02 17:55:00.000	2025-11-09 18:58:24.167	2025-11-16 13:44:45.380
59256C0A-168D-433C-A5F8-5BCDC1E09810	「おしえてブルースカイ」「ヒトツニナリタイ」発売記念イベント（仙台）	アニメイト仙台	2015-12-12 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
ABB42F93-CA56-49C5-B6B5-5BD143695228	大橋彩香 「NOISY LOVE POWER☆」発売記念イベント（横浜）	アニメイト横浜(旧店舗/移転済)	2018-04-21 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
42692112-8FED-49FA-913B-5BF97134BC9D	アパマンショップ KPF2025 supported by いいちこ『KPF10TH EDITIONスペシャルLIVE』	北九州メッセ	2025-11-15 17:00:00.000	2025-11-09 19:21:23.070	2025-11-16 14:19:22.710
B06AAB1A-BED6-4D84-890C-5E5F6BF24256	Anime Festival Asia 2014 I LOVE ANISONGコンサート 2日目	Suntec International Convention and Exhibition Centre	2014-12-06 18:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
87B6534E-45C7-4282-8729-636462D1EBB4	Animelo Summer Live 2014 -ONENESS- 2日目	さいたまスーパーアリーナ	2014-08-30 16:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
29CC8C7C-DDD6-4142-9490-64079CDC812A	大橋彩香 Special Live 2018 ～ PROGRESS ～	パシフィコ横浜 国立大ホール	2018-05-27 17:10:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
4E27BDC6-300D-4BB4-B540-64A93ADFE0A3	BILIBILI MACRO LINK 2019 STAR PHASE	梅赛德斯-奔驰文化中心（メルセデス・ベンツアリーナ）	2019-07-21 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
432CF7AA-36DB-47D3-A7AF-65E6A30BA0B9	Anisong World Matsuri Presents Lantis Party 2017 ～UTAHIME LIVE～ 2日目	Legacy Taipei	2017-06-24 18:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
